uniprot_id	mean_plddt	median_plddt	min_plddt	max_plddt	very_high_conf_pct	high_conf_pct	low_conf_pct	very_low_conf_pct	quality_grade	residue_count	alphafold_version
Q58DX5	78.78	90.19	22.52	98.81	51.1	22.1	10.9	16.0	Good	6240	v6
Q58EX2	73.21	80.31	15.31	93.88	8.5	65.3	11.9	14.3	Good	16891	v6
Q58EX7	69.68	86.81	18.17	97.25	34.0	31.8	3.6	30.6	Medium	9193	v6
Q58F21	63.4	54.53	27.2	98.62	27.2	17.0	9.0	46.8	Medium	7564	v6
Q58FF3	82.17	90.12	29.31	98.19	51.2	30.1	7.4	11.2	Good	3217	v6
Q58FF6	79.09	85.81	30.72	97.75	28.0	51.3	9.6	11.1	Good	4089	v6
Q58FF7	78.31	88.44	25.86	97.38	44.2	30.7	8.9	16.2	Good	4795	v6
Q58FF8	78.84	85.0	30.95	97.0	23.8	56.8	8.5	10.8	Good	3113	v6
Q58FG0	69.72	77.0	28.89	93.44	8.5	50.3	19.7	21.5	Medium	2717	v6
Q58FG1	69.18	73.0	25.02	93.56	4.1	53.7	24.7	17.4	Medium	3353	v6
Q58G82	79.13	93.06	23.78	98.19	56.7	18.9	2.1	22.3	Good	1498	v6
Q58HT5	93.13	94.75	34.19	98.5	83.0	15.2	0.9	0.9	Excellent	2674	v6
Q58WW2	64.23	72.56	19.69	98.81	37.2	15.1	8.0	39.8	Medium	6751	v6
Q59EK9	69.56	86.62	27.11	98.31	43.6	13.4	6.3	36.8	Medium	3492	v6
Q59FN2	89.24	92.38	56.44	98.38	65.9	26.9	7.2	0.0	Good	2185	v6
Q59GN2	93.92	95.06	74.44	96.81	92.6	7.4	0.0	0.0	Excellent	446	v6
Q59H18	80.07	90.81	22.91	98.62	52.7	23.9	6.2	17.2	Good	6524	v6
Q5BIV9	54.62	50.78	30.81	89.88	0.0	15.6	39.5	44.9	Medium	1022	v6
Q5BJD5	82.76	89.44	37.03	98.19	48.1	33.0	8.9	10.0	Good	2300	v6
Q5BJE1	76.69	83.94	22.69	96.0	26.0	49.5	13.0	11.6	Good	7159	v6
Q5BJF2	90.27	94.19	45.25	98.12	76.7	15.6	5.3	2.4	Excellent	1479	v6
Q5BJF6	78.64	88.06	27.17	97.06	41.5	36.0	7.8	14.7	Good	6666	v6
Q5BJH2	69.25	76.31	28.91	91.69	2.0	56.8	22.4	18.8	Medium	1332	v6
Q5BJH7	73.67	82.44	26.48	97.31	37.1	27.4	13.8	21.7	Good	2428	v6
Q5BKT4	93.51	95.75	55.16	98.75	84.4	12.5	3.1	0.0	Excellent	3946	v6
Q5BKU9	65.31	59.0	36.22	92.25	9.2	34.0	24.7	32.1	Medium	1109	v6
Q5BKX5	83.63	93.25	30.44	98.75	59.9	19.0	10.3	10.8	Good	2664	v6
Q5BKX6	65.66	79.56	24.81	97.75	34.6	20.3	4.1	41.0	Medium	5897	v6
Q5BKX8	66.21	61.97	31.19	98.5	25.2	19.2	20.6	35.0	Medium	2941	v6
Q5BKY1	86.54	97.0	30.69	98.81	74.7	3.5	14.4	7.5	Good	2225	v6
Q5BKY6	60.4	60.44	46.88	73.19	0.0	1.4	94.9	3.7	Medium	767	v6
Q5BKY9	63.45	58.38	34.5	94.25	9.9	25.4	35.6	29.1	Medium	1986	v6
Q5BKZ1	54.04	42.66	25.23	94.31	8.3	21.4	10.7	59.5	Medium	4611	v6
Q5BLP8	77.58	83.38	41.06	95.12	28.0	39.5	29.9	2.5	Good	708	v6
Q5BN46	77.39	87.19	36.53	95.38	36.5	28.2	29.9	5.4	Good	1072	v6
Q5BVD1	76.14	87.31	28.47	97.69	42.3	29.5	7.0	21.1	Good	1703	v6
Q5C9Z4	70.73	82.19	26.31	96.19	30.5	31.0	9.9	28.7	Good	6755	v6
Q5CZ79	69.37	80.75	25.12	97.38	20.0	42.3	11.2	26.5	Medium	6583	v6
Q5CZA5	68.54	84.31	20.11	93.5	18.2	47.2	4.3	30.3	Medium	4981	v6
Q5CZC0	50.98	41.34	18.92	96.06	8.7	21.8	13.7	55.8	Medium	11163	v6
Q5CZC0	49.4	44.0	17.7	90.75	0.1	31.2	14.7	54.0	Poor	11104	v6
Q5CZC0	48.11	37.56	20.56	90.5	0.1	22.9	15.4	61.6	Poor	11118	v6
Q5CZC0	47.85	35.91	20.55	90.75	0.3	25.1	14.1	60.5	Poor	11156	v6
Q5CZC0	48.17	37.44	20.59	91.75	0.7	23.3	14.9	61.1	Poor	11134	v6
Q5CZC0	45.63	36.62	21.11	90.69	0.1	16.4	17.1	66.4	Poor	11094	v6
Q5CZC0	49.01	40.75	22.41	94.0	2.0	20.0	19.7	58.3	Poor	11154	v6
Q5CZC0	51.01	47.06	20.31	92.75	0.9	24.1	21.4	53.5	Medium	11167	v6
Q5CZC0	52.84	49.72	22.98	93.31	1.5	28.3	19.7	50.5	Medium	11139	v6
Q5CZC0	58.66	59.94	21.38	93.38	2.9	35.5	22.2	39.4	Medium	11196	v6
Q5CZC0	58.31	58.06	22.45	93.38	2.0	34.3	24.7	39.0	Medium	11168	v6
Q5CZC0	47.09	38.56	24.28	94.88	5.1	9.6	19.3	66.1	Poor	11086	v6
Q5CZC0	61.42	65.0	23.88	91.81	1.4	39.3	27.8	31.5	Medium	11208	v6
Q5CZC0	64.52	67.56	25.91	91.69	0.7	43.4	32.9	23.0	Medium	11213	v6
Q5CZC0	59.48	63.47	25.08	92.06	1.7	37.2	24.2	36.8	Medium	11181	v6
Q5CZC0	56.69	59.19	22.31	91.62	1.2	33.9	23.4	41.4	Medium	11180	v6
Q5CZC0	57.36	59.69	22.67	92.5	2.5	35.5	18.9	43.2	Medium	11168	v6
Q5CZC0	55.75	55.62	23.67	93.25	2.2	32.8	19.4	45.5	Medium	11123	v6
Q5CZC0	55.99	56.62	24.8	90.0	0.1	36.7	18.4	44.8	Medium	11084	v6
Q5CZC0	56.11	56.91	22.92	90.19	0.2	36.4	19.0	44.5	Medium	11040	v6
Q5CZC0	52.28	45.88	23.88	90.94	0.2	28.5	16.9	54.4	Medium	11050	v6
Q5CZC0	54.32	50.19	23.67	89.88	0.0	31.9	18.3	49.8	Medium	10285	v6
Q5CZC0	42.35	37.78	22.55	78.44	0.0	3.6	24.6	71.9	Poor	10981	v6
Q5CZC0	44.14	36.12	22.47	86.25	0.0	13.4	17.6	69.0	Poor	10994	v6
Q5CZC0	44.36	37.91	20.83	82.25	0.0	11.6	20.1	68.3	Poor	11021	v6
Q5CZC0	44.82	37.5	22.44	90.44	0.1	13.6	17.2	69.1	Poor	11042	v6
Q5CZC0	45.14	38.69	19.7	91.69	0.4	15.4	19.7	64.4	Poor	11078	v6
Q5CZC0	45.92	37.44	18.44	92.62	0.8	23.8	12.4	63.0	Poor	11024	v6
Q5CZC0	44.81	39.0	19.33	92.5	0.9	14.0	23.8	61.3	Poor	11086	v6
Q5D0E6	88.57	93.06	28.09	98.69	65.8	24.6	7.1	2.5	Good	4173	v6
Q5D1E8	67.37	75.12	28.17	98.88	36.9	14.4	4.7	44.1	Medium	4628	v6
Q5D862	33.09	30.44	20.06	96.88	2.9	1.4	0.4	95.4	Poor	17472	v6
Q5DID0	69.69	80.94	21.69	93.75	11.8	53.7	10.7	23.8	Medium	10122	v6
Q5DJT8	68.89	63.72	35.72	94.75	19.0	27.8	35.9	17.3	Medium	1491	v6
Q5DT21	91.16	95.06	59.09	98.62	76.4	15.6	8.0	0.0	Excellent	678	v6
Q5DX21	73.38	85.75	30.2	98.31	47.0	12.3	12.9	27.7	Good	3242	v6
Q5EB52	91.88	95.44	59.03	98.88	74.8	22.4	2.8	0.0	Excellent	2755	v6
Q5EBL2	58.39	58.31	23.05	90.25	0.1	43.2	11.4	45.4	Medium	7793	v6
Q5EBL4	76.18	88.44	30.88	97.75	45.6	22.2	10.9	21.2	Good	3307	v6
Q5EBL8	81.99	84.88	38.03	94.06	34.0	51.9	12.4	1.7	Good	1143	v6
Q5EBM0	87.26	93.44	27.0	98.56	66.2	24.4	2.8	6.7	Good	3477	v6
Q5EBM4	61.15	57.22	31.94	93.56	11.5	22.1	27.8	38.7	Medium	1379	v6
Q5EBN2	85.52	94.75	33.69	98.5	68.3	13.1	9.5	9.1	Good	1677	v6
Q5EE01	89.83	95.25	40.81	98.12	82.8	4.0	12.1	1.1	Good	705	v6
Q5EG05	64.89	60.25	32.88	88.75	0.0	43.5	33.5	23.0	Medium	1585	v6
Q5F1R6	72.1	86.69	27.08	97.0	40.0	21.9	7.4	30.7	Good	4355	v6
Q5FBB7	55.49	47.81	29.52	98.56	11.2	12.2	20.1	56.6	Medium	4500	v6
Q5FVE4	90.67	94.94	31.69	98.94	74.1	21.0	1.4	3.4	Excellent	5224	v6
Q5FWE3	51.93	40.78	27.08	97.88	14.0	9.1	8.8	68.1	Medium	7210	v6
Q5FWF4	72.76	85.06	24.75	98.38	30.6	39.0	6.0	24.4	Good	8649	v6
Q5FWF5	52.74	38.53	26.11	98.25	20.6	7.4	5.7	66.4	Medium	6646	v6
Q5FWF6	68.5	75.31	23.83	93.31	5.6	50.9	25.2	18.3	Medium	3509	v6
Q5FWF7	82.25	92.56	34.22	97.69	58.6	20.6	8.6	12.2	Good	1279	v6
Q5FYA8	94.15	96.25	34.28	98.88	87.0	11.0	1.3	0.6	Excellent	4482	v6
Q5FYB0	87.34	97.31	35.94	98.94	74.5	4.5	13.9	7.2	Good	4746	v6
Q5FYB1	87.35	97.56	31.33	98.94	77.1	4.5	6.2	12.3	Good	4528	v6
Q5GAN3	89.7	93.19	47.69	98.19	69.6	27.9	1.8	0.7	Good	1249	v6
Q5GAN4	88.58	92.38	50.94	98.38	65.5	25.1	9.4	0.0	Good	1203	v6
Q5GAN6	65.05	66.94	24.8	96.06	32.1	16.5	12.6	38.8	Medium	1672	v6
Q5GFL6	86.02	89.62	30.23	98.31	48.0	42.2	6.2	3.5	Good	5754	v6
Q5GH70	84.78	90.69	25.86	97.5	53.9	33.3	6.1	6.7	Good	3061	v6
Q5GH72	69.78	84.19	19.56	98.12	35.3	25.6	11.7	27.4	Medium	4504	v6
Q5GH73	64.85	72.25	19.09	97.94	26.1	26.4	12.2	35.3	Medium	5045	v6
Q5GH76	65.76	79.44	18.03	97.81	28.1	28.8	9.1	34.0	Medium	5038	v6
Q5GH77	77.14	87.94	25.58	97.75	42.2	30.7	9.5	17.7	Good	3767	v6
Q5GJ75	74.88	91.12	29.64	98.69	51.4	12.3	4.3	32.0	Good	2296	v6
Q5GLZ8	91.72	94.5	26.33	98.94	71.7	25.1	2.8	0.5	Excellent	8356	v6
Q5H8A3	62.61	58.22	36.75	89.69	0.0	31.2	45.2	23.6	Medium	1252	v6
Q5H8A4	83.48	89.69	18.64	98.25	48.8	36.4	8.7	6.1	Good	7629	v6
Q5H8C1	75.75	82.31	23.16	93.69	6.9	70.6	10.9	11.6	Good	17210	v6
Q5H913	70.91	90.75	26.95	98.44	50.7	5.9	8.3	35.1	Good	2302	v6
Q5H943	71.69	74.25	40.25	95.06	20.8	34.8	27.5	16.9	Good	899	v6
Q5H9B9	53.02	50.66	32.91	83.06	0.0	10.7	40.8	48.6	Medium	3246	v6
Q5H9E4	85.77	91.38	29.98	98.38	57.2	31.3	4.2	7.3	Good	2442	v6
Q5H9F3	38.79	31.55	21.47	94.88	6.2	6.0	1.3	86.6	Poor	13378	v6
Q5H9I0	68.99	86.88	25.02	97.62	45.9	8.7	7.5	37.9	Medium	3151	v6
Q5H9J7	64.96	62.38	32.22	97.25	14.6	18.6	43.0	23.8	Medium	883	v6
Q5H9J9	81.98	90.94	24.78	96.38	57.7	26.3	2.9	13.1	Good	3992	v6
Q5H9K5	51.41	41.0	27.86	94.75	3.2	23.2	8.7	64.9	Medium	5240	v6
Q5H9L2	58.48	55.75	41.81	85.5	0.0	12.8	74.8	12.3	Medium	1629	v6
Q5H9L4	68.14	72.38	31.14	98.19	33.6	17.8	11.3	37.2	Medium	3681	v6
Q5H9M0	62.78	62.16	25.16	95.62	20.4	26.5	9.1	44.0	Medium	5538	v6
Q5H9R4	40.98	27.39	18.75	95.19	2.3	17.4	9.9	70.5	Poor	16545	v6
Q5H9R7	68.31	85.31	22.8	98.25	44.3	11.1	5.2	39.3	Medium	6842	v6
Q5H9S7	87.38	92.81	30.7	97.81	65.6	24.5	5.3	4.5	Good	4133	v6
Q5H9T9	46.37	44.09	32.84	80.25	0.0	3.3	20.2	76.4	Poor	6185	v6
Q5H9U9	79.77	85.38	22.73	97.75	28.5	51.8	11.5	8.2	Good	13910	v6
Q5HY64	49.57	50.72	21.67	89.38	0.0	5.9	46.6	47.6	Poor	8114	v6
Q5HY92	62.06	46.88	26.72	98.38	32.6	10.7	4.5	52.1	Medium	5780	v6
Q5HY98	66.08	74.88	19.62	96.56	26.0	30.2	16.6	27.2	Medium	3830	v6
Q5HYA8	85.2	89.44	30.47	98.19	47.0	41.9	8.1	3.0	Good	7861	v6
Q5HYC2	46.1	32.81	21.17	96.31	12.2	12.3	2.6	72.9	Poor	16013	v6
Q5HYI7	84.6	94.12	30.34	98.75	64.6	16.8	6.6	11.9	Good	2476	v6
Q5HYI8	81.14	92.31	33.66	98.19	55.9	18.8	9.6	15.8	Good	1865	v6
Q5HYJ1	84.32	93.38	25.77	98.81	68.5	14.7	1.8	14.9	Good	2966	v6
Q5HYJ3	76.41	90.81	29.95	97.31	52.4	15.7	6.2	25.7	Good	2706	v6
Q5HYK3	82.86	89.81	28.33	98.56	49.2	31.8	5.4	13.6	Good	2618	v6
Q5HYK7	59.09	47.84	26.33	93.81	10.5	29.1	8.7	51.7	Medium	6089	v6
Q5HYK9	70.29	77.75	20.33	94.62	12.4	51.9	15.6	20.0	Good	4910	v6
Q5HYL7	77.62	81.69	39.88	94.75	17.3	56.3	20.2	6.2	Good	1324	v6
Q5HYM0	59.19	42.97	27.48	98.88	26.9	9.2	5.1	58.8	Medium	6610	v6
Q5HYN5	69.95	66.62	39.28	94.62	22.7	23.7	40.2	13.4	Medium	1484	v6
Q5HYR2	63.45	59.56	40.03	97.69	8.6	12.0	68.1	11.3	Medium	1413	v6
Q5HYW2	48.33	41.66	28.75	97.81	5.7	8.6	11.9	73.9	Poor	9371	v6
Q5HYW3	64.32	61.97	33.69	95.5	17.7	27.1	12.5	42.7	Medium	4555	v6
Q5I0G3	86.46	93.5	23.64	98.62	70.9	16.8	3.2	9.1	Good	4134	v6
Q5I0X4	71.85	71.25	39.47	97.38	17.6	35.6	37.4	9.4	Good	744	v6
Q5I0X7	92.03	98.06	43.88	98.88	81.5	7.8	8.6	2.1	Excellent	1219	v6
Q5I7T1	93.14	95.44	52.44	98.69	83.6	13.0	3.4	0.0	Excellent	3934	v6
Q5IJ48	76.95	81.56	29.64	95.19	16.0	61.3	13.7	9.0	Good	9363	v6
Q5J5C9	85.01	90.94	54.56	98.12	51.4	29.4	19.3	0.0	Good	586	v6
Q5J8M3	67.65	69.06	40.19	87.62	0.0	45.0	46.5	8.5	Medium	1403	v6
Q5J8X5	86.39	89.81	53.88	95.62	48.4	46.0	5.6	0.0	Good	1223	v6
Q5JNZ3	65.02	75.12	22.08	94.5	11.9	48.2	8.4	31.4	Medium	5341	v6
Q5JNZ5	88.88	92.69	52.34	97.06	73.0	17.5	9.6	0.0	Good	910	v6
Q5JPB2	37.92	34.0	21.72	96.31	3.8	1.7	2.5	92.0	Poor	12507	v6
Q5JPE7	79.72	86.12	24.23	96.88	30.7	52.1	7.4	9.8	Good	9822	v6
Q5JPF3	52.44	34.84	21.25	94.44	8.5	29.4	7.0	55.1	Medium	13988	v6
Q5JPH6	89.84	94.5	30.23	98.81	79.0	12.6	3.5	4.9	Good	4128	v6
Q5JPI3	76.42	87.88	26.17	97.25	40.5	32.0	9.1	18.4	Good	2644	v6
Q5JPI9	91.22	97.38	28.23	98.81	83.1	6.7	5.0	5.1	Excellent	1827	v6
Q5JQC4	53.93	52.66	38.5	88.56	0.0	7.2	53.5	39.4	Medium	2114	v6
Q5JQC9	53.52	47.28	19.42	96.0	7.2	29.3	11.4	52.1	Medium	6586	v6
Q5JQD4	69.43	68.12	37.56	89.94	0.0	48.6	46.1	5.3	Medium	549	v6
Q5JQF7	54.68	54.94	40.16	66.5	0.0	0.0	80.2	19.8	Medium	516	v6
Q5JQF8	89.94	96.69	35.09	98.62	75.8	13.8	3.0	7.4	Good	1605	v6
Q5JQS5	88.47	91.5	34.91	98.5	58.1	35.8	3.1	3.0	Good	2485	v6
Q5JQS6	66.66	67.88	40.12	90.25	0.6	39.5	48.0	11.8	Medium	1100	v6
Q5JR12	84.86	95.25	26.48	98.88	72.1	7.8	5.4	14.6	Good	3855	v6
Q5JR59	52.2	39.53	24.83	98.69	21.3	4.5	3.4	70.7	Medium	10550	v6
Q5JR98	74.02	87.88	30.16	97.06	48.4	9.9	15.5	26.2	Good	1643	v6
Q5JRA6	52.49	36.81	22.77	96.5	18.5	14.1	5.3	62.1	Medium	15006	v6
Q5JRC9	47.52	41.53	26.56	90.44	0.2	12.1	19.6	68.2	Poor	6375	v6
Q5JRK9	62.21	61.72	49.28	77.81	0.0	11.9	87.3	0.8	Medium	843	v6
Q5JRM2	54.03	48.62	32.41	92.44	2.1	13.1	28.5	56.4	Medium	2795	v6
Q5JRS4	75.06	85.75	21.69	98.12	34.1	36.2	8.3	21.4	Good	2561	v6
Q5JRV8	65.64	65.19	32.06	97.12	19.0	22.7	24.7	33.6	Medium	2706	v6
Q5JRX3	94.44	98.06	27.81	98.94	92.8	2.8	0.7	3.8	Excellent	8268	v6
Q5JS13	75.96	92.75	24.5	98.88	57.2	10.4	2.4	29.9	Good	4366	v6
Q5JS37	89.31	97.81	30.77	98.94	83.5	1.8	1.7	13.0	Good	2712	v6
Q5JS54	87.78	91.75	37.44	96.56	60.4	33.3	0.9	5.4	Good	969	v6
Q5JSH3	63.01	56.72	25.48	98.44	32.4	12.7	8.8	46.2	Medium	7128	v6
Q5JSJ4	68.53	80.12	23.28	97.0	18.9	40.3	13.0	27.8	Medium	6801	v6
Q5JSL3	79.65	87.75	20.83	98.12	37.7	42.7	7.6	12.0	Good	16717	v6
Q5JSP0	70.38	83.06	24.95	97.38	28.9	32.7	7.6	30.8	Good	5573	v6
Q5JSQ8	88.76	94.62	37.69	98.25	82.7	4.3	5.5	7.5	Good	1018	v6
Q5JSS6	85.79	88.25	36.34	91.56	26.1	68.6	2.8	2.5	Good	762	v6
Q5JST6	79.83	83.56	29.42	96.19	17.1	63.4	16.7	2.8	Good	6164	v6
Q5JSZ5	38.13	35.81	22.39	97.5	1.6	0.7	6.5	91.2	Poor	17084	v6
Q5JT25	80.23	93.62	27.8	98.88	61.9	12.3	2.8	22.9	Good	1758	v6
Q5JT82	54.3	44.81	28.66	88.56	0.0	31.4	8.4	60.2	Medium	2980	v6
Q5JTB6	78.53	80.94	36.69	98.88	43.0	24.7	23.0	9.3	Good	721	v6
Q5JTC6	48.88	43.97	29.41	96.38	7.5	2.8	19.1	70.6	Poor	8705	v6
Q5JTD0	63.11	54.16	27.67	98.69	26.3	9.2	23.6	40.9	Medium	4351	v6
Q5JTD7	84.29	95.94	25.16	98.69	76.1	4.5	3.3	16.0	Good	2333	v6
Q5JTH9	78.62	89.81	27.38	97.44	48.3	25.8	9.0	16.8	Good	10090	v6
Q5JTJ3	78.74	90.56	46.5	96.5	51.2	6.8	41.6	0.4	Good	990	v6
Q5JTN6	87.65	94.5	32.41	98.88	68.2	19.1	5.9	6.8	Good	2409	v6
Q5JTV8	61.93	45.97	28.17	98.81	32.5	6.1	5.9	55.5	Medium	4668	v6
Q5JTW2	64.28	74.75	19.67	97.69	30.1	22.9	10.0	37.0	Medium	5359	v6
Q5JTY5	75.73	85.81	27.25	98.62	36.0	33.5	12.3	18.2	Good	3092	v6
Q5JTZ5	58.36	53.0	33.94	94.5	5.1	22.4	27.5	45.0	Medium	1848	v6
Q5JTZ9	88.05	92.31	26.02	98.5	62.3	30.4	2.8	4.5	Good	7541	v6
Q5JU00	83.02	94.0	33.16	98.75	70.1	7.0	5.6	17.3	Good	3907	v6
Q5JU67	78.75	92.94	28.45	98.44	54.3	14.6	13.5	17.6	Good	4251	v6
Q5JU69	88.52	96.12	27.84	98.81	80.7	6.2	2.4	10.7	Good	2519	v6
Q5JU85	54.46	39.59	24.59	98.56	22.1	9.5	8.0	60.4	Medium	11466	v6
Q5JUK2	58.62	52.22	34.66	97.62	12.5	9.2	37.8	40.5	Medium	2419	v6
Q5JUK3	74.94	87.0	24.5	97.31	36.7	34.6	6.2	22.4	Good	9721	v6
Q5JUK9	64.27	60.97	50.22	86.5	0.0	22.5	77.5	0.0	Medium	879	v6
Q5JUQ0	89.34	97.25	23.89	98.69	85.6	1.7	2.5	10.1	Good	2249	v6
Q5JUR7	94.24	97.38	47.78	98.94	88.8	6.4	4.0	0.8	Excellent	1793	v6
Q5JUW0	49.11	43.78	26.34	84.5	0.0	17.4	23.9	58.7	Poor	1417	v6
Q5JUX0	81.63	94.75	28.11	98.69	64.6	11.6	3.7	20.0	Good	2057	v6
Q5JV73	51.77	37.25	21.72	95.75	10.2	22.3	6.2	61.3	Medium	13728	v6
Q5JVF3	95.64	96.75	54.56	98.81	93.6	5.7	0.6	0.0	Excellent	3235	v6
Q5JVG2	60.52	79.75	18.14	93.75	11.0	44.1	1.5	43.3	Medium	6885	v6
Q5JVG8	67.39	82.06	24.41	94.06	15.8	46.3	2.7	35.2	Medium	3613	v6
Q5JVL4	84.31	88.12	31.02	97.5	43.9	43.8	10.0	2.3	Good	5223	v6
Q5JVS0	56.31	52.25	31.02	93.06	3.2	16.9	35.8	44.1	Medium	3219	v6
Q5JVX7	47.74	43.22	27.25	89.06	0.0	11.2	19.5	69.2	Poor	3241	v6
Q5JW98	74.63	82.25	28.91	98.0	29.6	37.7	15.3	17.4	Good	2454	v6
Q5JWF2	58.58	41.06	24.78	98.56	29.8	9.7	2.5	58.1	Medium	7816	v6
Q5JWF8	93.57	96.44	53.56	98.69	83.0	14.7	2.3	0.0	Excellent	1879	v6
Q5JWR5	67.63	79.81	20.05	96.31	15.7	45.5	10.0	28.9	Medium	19482	v6
Q5JX69	58.41	55.31	34.94	84.88	0.0	30.7	34.8	34.5	Medium	1370	v6
Q5JX71	58.99	55.78	32.84	86.0	0.0	33.1	30.1	36.8	Medium	1375	v6
Q5JXA9	77.03	88.5	28.7	97.94	45.4	23.0	11.8	19.8	Good	2590	v6
Q5JXB2	92.02	94.69	54.81	97.88	78.5	17.6	3.9	0.0	Excellent	1225	v6
Q5JXC2	57.42	54.22	29.27	96.44	10.5	17.6	28.2	43.7	Medium	3012	v6
Q5JXM2	79.63	94.44	25.39	98.69	62.1	10.0	6.0	21.8	Good	2918	v6
Q5JXX7	67.98	73.0	27.75	97.94	25.0	27.7	17.0	30.2	Medium	1403	v6
Q5JY77	41.79	33.19	23.72	97.19	5.4	10.2	3.6	80.8	Poor	11024	v6
Q5JYT7	64.84	82.5	21.83	97.75	36.0	18.7	2.8	42.5	Medium	9203	v6
Q5JZY3	79.56	88.25	25.97	98.12	40.3	38.4	8.7	12.6	Good	7702	v6
Q5K130	58.1	57.66	44.5	73.81	0.0	1.4	87.1	11.5	Medium	767	v6
Q5K131	45.14	44.97	27.72	68.38	0.0	0.0	28.0	72.0	Poor	1002	v6
Q5K4E3	78.91	86.56	27.98	98.81	37.9	34.3	16.3	11.5	Good	6472	v6
Q5K4L6	86.9	93.19	21.08	98.88	65.0	24.1	5.3	5.5	Good	5192	v6
Q5K651	83.79	90.0	19.81	98.75	50.1	36.6	6.3	7.0	Good	12989	v6
Q5KSL6	66.68	77.38	21.64	97.25	19.6	39.3	10.4	30.6	Medium	9962	v6
Q5KU26	70.53	72.19	32.34	97.88	16.2	37.8	30.8	15.2	Good	5728	v6
Q5M775	68.05	81.81	28.59	97.19	40.6	14.4	4.9	40.2	Medium	8315	v6
Q5M7Z0	72.71	85.94	27.28	96.25	32.3	32.9	7.7	27.1	Good	3503	v6
Q5M8T2	76.37	89.0	18.84	98.19	46.1	26.4	7.7	19.8	Good	3102	v6
Q5M9N0	73.43	84.62	16.73	96.81	37.2	30.5	7.7	24.5	Good	8885	v6
Q5M9Q1	60.21	51.44	28.78	96.81	9.4	26.1	17.0	47.5	Medium	3252	v6
Q5MAI5	79.67	92.44	22.83	98.69	57.4	19.8	5.0	17.8	Good	3051	v6
Q5MCW4	75.49	86.44	18.22	94.69	22.3	56.1	4.4	17.3	Good	5575	v6
Q5MIZ7	76.48	92.31	20.14	98.69	58.7	12.0	5.4	23.9	Good	6851	v6
Q5MJ07	65.73	64.5	47.59	82.88	0.0	23.1	75.5	1.4	Medium	575	v6
Q5MJ08	69.71	68.69	49.28	86.0	0.0	41.4	57.4	1.2	Medium	780	v6
Q5MJ09	64.36	62.12	44.78	92.81	4.3	16.4	75.4	4.0	Medium	1088	v6
Q5MJ10	59.1	57.47	39.66	89.81	0.0	9.6	81.0	9.4	Medium	1391	v6
Q5MJ68	75.94	87.62	24.97	98.81	48.9	17.1	11.8	22.2	Good	2185	v6
Q5MJ70	69.25	77.81	26.7	98.62	42.0	11.1	10.2	36.7	Medium	2561	v6
Q5MNV8	87.21	94.44	27.8	98.25	77.8	9.3	3.4	9.5	Good	3641	v6
Q5MNZ6	94.78	97.31	38.59	98.88	90.0	5.7	3.6	0.7	Excellent	2678	v6
Q5MNZ9	78.37	95.38	26.31	98.69	66.2	3.0	2.9	27.9	Good	3412	v6
Q5MY95	94.41	96.5	50.69	98.88	85.6	13.7	0.7	0.0	Excellent	3805	v6
Q5NDL2	91.71	96.56	27.19	98.94	83.4	9.8	1.0	5.8	Excellent	4379	v6
Q5NE16	50.6	46.19	24.05	92.19	1.0	19.7	22.0	57.3	Medium	1760	v6
Q5NUL3	79.16	88.94	27.58	98.62	46.4	29.0	8.3	16.2	Good	2855	v6
Q5PR19	57.87	57.06	40.16	77.25	0.0	9.6	70.2	20.1	Medium	1737	v6
Q5PRF9	65.47	65.12	26.25	97.44	36.2	12.7	6.7	44.4	Medium	5307	v6
Q5PSV4	81.0	91.38	38.28	98.62	55.1	17.3	13.6	14.0	Good	2636	v6
Q5PT55	79.89	84.19	28.27	97.94	32.7	46.0	15.4	5.9	Good	3431	v6
Q5QFB9	44.7	44.03	32.5	61.0	0.0	0.0	30.1	69.9	Poor	867	v6
Q5QGS0	40.87	38.22	23.77	91.81	0.1	3.9	11.2	84.8	Poor	11735	v6
Q5QGT7	81.72	90.0	28.52	98.31	50.6	26.6	12.7	10.1	Good	1833	v6
Q5QGZ9	83.35	93.75	30.28	98.06	62.0	15.5	9.7	12.8	Good	2152	v6
Q5QJ38	42.28	37.44	26.61	92.31	1.6	6.4	6.8	85.1	Poor	6965	v6
Q5QJ74	90.11	94.31	33.62	98.81	76.4	15.2	4.8	3.6	Excellent	3387	v6
Q5QJE6	54.47	44.47	27.98	97.81	16.4	6.4	14.3	63.0	Medium	5925	v6
Q5QJU3	93.23	96.38	38.47	98.81	85.9	10.0	1.7	2.4	Excellent	2204	v6
Q5QNW6	87.52	95.38	53.88	98.19	68.0	19.0	13.0	0.0	Good	978	v6
Q5QP82	70.93	86.62	25.08	98.69	43.7	16.4	5.7	34.2	Good	4253	v6
Q5R372	76.67	89.88	22.97	98.56	49.8	24.2	4.7	21.3	Good	6498	v6
Q5R387	72.52	76.56	32.84	90.94	1.1	61.4	28.1	9.4	Good	1180	v6
Q5R3F8	61.79	59.34	24.61	98.19	24.6	20.4	10.5	44.5	Medium	6306	v6
Q5R3I4	96.54	98.25	38.84	98.94	94.9	3.5	1.1	0.5	Excellent	3707	v6
Q5R3K3	84.83	88.31	27.67	97.94	41.5	48.0	7.9	2.7	Good	2424	v6
