uniprot_id	sequence_len	mass_recalc	isoelectric_point	gravy	aromaticity	instability_index
Q8TBG4	499	55670.144900	8.321982	-0.377154	0.076152	35.793788
Q8TBG9	265	29165.833100	6.070370	0.130189	0.143396	39.030566
Q8TBJ4	325	35794.192800	7.039589	0.278462	0.107692	38.121846
Q8TBJ5	459	48810.808000	9.523802	-0.327887	0.069717	44.901743
Q8TBK2	473	53188.097300	5.237793	-0.296617	0.071882	57.895772
Q8TBK6	192	20966.487600	8.692740	-1.109896	0.036458	90.895833
Q8TBM7	123	14242.471100	9.696641	0.316260	0.195122	28.200813
Q8TBM8	379	42515.216900	8.790603	-0.844327	0.081794	32.703430
Q8TBN0	382	42636.098300	6.068438	-0.511257	0.052356	49.007330
Q8TBP5	190	19953.546900	5.920429	-0.297895	0.021053	41.012105
Q8TBX8	421	47299.322900	6.360079	-0.375297	0.095012	37.117577
Q8TBY0	533	60021.856200	7.559665	-0.402251	0.101313	34.674503
Q8TBY8	1007	117492.550000	5.938561	-0.983118	0.031778	57.966137
Q8TBY9	1149	129950.423600	4.991282	-0.397389	0.091384	51.317885
Q8TBZ2	984	111924.677400	8.347383	-0.653252	0.059959	51.926941
Q8TBZ3	569	62892.348800	8.259383	-0.404745	0.084359	32.222162
Q8TBZ6	339	39718.287300	7.293943	-1.098230	0.058997	60.977906
Q8TBZ8	553	63734.660100	8.991293	-0.906329	0.097649	44.933273
Q8TC05	714	80734.216600	9.160716	-1.049440	0.058824	56.767241
Q8TC07	691	79489.773900	5.438662	-0.409262	0.094067	48.526353
Q8TC12	318	35385.814000	9.048283	0.081132	0.078616	41.121415
Q8TC20	777	90248.962100	5.213750	-0.866281	0.054054	51.574260
Q8TC26	289	31468.287600	7.060790	0.411765	0.089965	39.847751
Q8TC27	787	87946.912500	5.391144	-0.312452	0.090216	49.358704
Q8TC29	256	29453.879500	9.337488	-0.860547	0.062500	43.152734
Q8TC36	379	43080.992500	8.611832	-0.421108	0.087071	46.038259
Q8TC41	542	59371.392200	7.649471	-0.425092	0.071956	62.761089
Q8TC44	478	53667.245000	6.785973	-0.365063	0.087866	35.398954
Q8TC57	530	59385.250800	6.398956	-0.314906	0.066038	55.367566
Q8TC59	973	109847.560500	9.163165	-0.244090	0.075026	46.370349
Q8TC71	538	61108.328300	8.926438	-0.622305	0.063197	71.949071
Q8TC84	345	38340.669700	8.926695	-0.333623	0.063768	36.564928
Q8TC92	643	73347.525300	5.400864	-0.606221	0.060653	59.504230
Q8TC94	416	45515.554100	6.564869	-0.144952	0.074519	49.965625
Q8TCB7	284	33250.675200	5.851938	-0.488028	0.119718	52.609577
Q8TCC7	542	59855.502300	9.070782	0.307380	0.107011	45.711624
Q8TCD5	201	23382.494300	6.182968	-0.424378	0.084577	51.603483
Q8TCE6	357	40512.586600	6.146932	-0.023249	0.092437	41.382101
Q8TCE9	139	16093.571700	6.404072	0.079856	0.143885	45.221655
Q8TCF1	268	30786.969100	7.140137	-0.578731	0.078358	39.820522
Q8TCG1	905	102183.824400	5.849721	-0.187514	0.041989	51.292851
Q8TCG2	481	54743.541600	5.711546	-0.507692	0.103950	42.779210
Q8TCG5	803	90987.804400	8.327333	-0.186675	0.110834	45.143213
Q8TCI5	191	21972.989500	9.909774	-0.816754	0.141361	32.539267
Q8TCJ0	367	43312.102100	8.353378	-0.468392	0.117166	53.723460
Q8TCJ2	826	93673.160500	9.041578	0.038378	0.140436	41.011429
Q8TCQ1	289	32307.844600	8.757788	-0.231834	0.072664	47.232180
Q8TCS8	783	85949.613500	7.866384	-0.174968	0.061303	40.268084
Q8TCT0	537	59976.813400	8.538273	-0.310242	0.083799	52.489590
Q8TCT1	267	29712.543400	7.637478	-0.229588	0.093633	50.539401
Q8TCT6	384	42260.095900	8.638264	0.520312	0.117188	35.146615
Q8TCT7	592	64643.076500	8.673141	0.293750	0.101351	52.247669
Q8TCT8	520	58142.524700	8.649159	0.546731	0.117308	39.733673
Q8TCT9	377	41487.827300	6.003698	0.363660	0.124668	36.107984
Q8TCU3	470	52113.525800	9.081291	0.806596	0.127660	34.702362
Q8TCU4	4168	461056.343400	5.869615	-0.718882	0.058301	54.606063
Q8TCU5	1115	125463.744900	7.398811	-0.145381	0.090583	45.804036
Q8TCU6	1659	186201.315300	6.028480	-0.369500	0.071730	47.017860
Q8TCX1	351	39624.157100	7.096087	-0.421652	0.079772	36.077208
Q8TCX5	670	73589.035700	7.297751	-0.360149	0.056716	53.802388
Q8TCY5	172	19135.642300	7.748030	-0.293023	0.087209	54.546512
Q8TCY9	931	104986.107100	6.003869	-0.275725	0.078410	50.327723
Q8TCZ2	262	27985.550400	4.923075	-0.651908	0.064885	36.137405
Q8TD06	166	19171.131700	7.762524	-0.276506	0.078313	41.079578
Q8TD07	263	30121.793500	8.454207	-0.046768	0.102662	26.823194
Q8TD08	544	59831.487500	9.165357	-0.369485	0.055147	48.284026
Q8TD10	442	51536.606000	5.545462	-0.896833	0.042986	45.241403
Q8TD16	824	93532.025900	5.347947	-0.803155	0.037621	51.815061
Q8TD17	642	71310.336500	6.197462	-0.641433	0.066978	55.667757
Q8TD19	979	107167.298000	5.507551	-0.341062	0.068437	47.080705
Q8TD22	340	37123.801500	9.400087	0.200588	0.076471	48.054441
Q8TD23	568	66298.178000	9.111397	-1.014965	0.089789	53.753169
Q8TD26	2715	305408.691100	5.903093	-0.708656	0.066298	49.985057
Q8TD30	523	57902.955800	7.846914	-0.218356	0.078394	50.567514
Q8TD31	782	88669.868800	5.758552	-0.750000	0.019182	67.553325
Q8TD43	1214	134299.449900	8.487924	-0.029984	0.091433	41.266318
Q8TD46	348	39040.509200	7.533917	-0.176149	0.071839	35.666092
Q8TD57	4116	470765.739300	6.043429	-0.232410	0.094995	41.616679
Q8TD84	2053	224460.324100	8.431514	-0.346858	0.073551	40.685441
Q8TD91	643	71908.209200	4.770860	-0.265319	0.090202	57.607014
Q8TDB4	240	25389.252500	4.396974	-0.623333	0.037500	55.144167
Q8TDB6	740	83553.397900	8.312892	-0.579054	0.077027	50.524595
Q8TDB8	520	56319.461600	8.002477	0.547692	0.101923	39.080404
Q8TDC0	251	27156.534100	9.415817	-0.527888	0.075697	61.164542
Q8TDC3	778	85085.749300	9.387580	-0.613111	0.055270	62.915039
Q8TDD1	881	98593.616600	10.030265	-0.678888	0.056754	54.001373
Q8TDD2	431	44993.676200	8.667984	-0.671926	0.067285	58.370998
Q8TDD5	553	64247.103500	5.796577	0.099458	0.132007	44.400922
Q8TDF5	533	60190.760500	6.606021	-0.410131	0.091932	47.596998
Q8TDF6	673	74881.576700	8.337325	-0.444279	0.063893	55.820669
Q8TDG2	376	41695.826100	6.318814	-0.002926	0.090426	35.476356
Q8TDG4	1101	124129.890200	6.168872	-0.310718	0.077203	45.147148
Q8TDH9	187	21609.240600	7.135135	-0.982353	0.042781	46.173797
Q8TDI0	1954	223046.928200	5.816925	-0.804248	0.079324	49.427083
Q8TDI7	906	102608.839300	9.502527	-0.356623	0.109272	51.868576
Q8TDI8	760	87767.018700	6.217981	-0.137632	0.130263	53.588842
Q8TDJ6	3036	339637.547500	5.932081	-0.327964	0.078393	48.320231
Q8TDL5	484	52440.889000	6.721234	0.321074	0.051653	40.823988
Q8TDM5	124	13004.098000	5.489192	0.304839	0.048387	43.658871
Q8TDM6	1919	213865.099500	7.103021	-0.642783	0.049505	56.364476
Q8TDN1	519	58978.814500	6.233498	0.002312	0.088632	62.253565
Q8TDN2	545	62458.402500	6.077759	-0.296881	0.111927	46.929945
Q8TDN4	633	67598.086300	9.323047	-0.367299	0.058452	53.746919
Q8TDN7	264	31095.108800	6.644217	0.410227	0.178030	46.720909
Q8TDP1	164	17839.946900	4.950813	-0.301829	0.060976	43.711585
Q8TDQ0	301	33393.930000	5.535856	-0.035216	0.093023	39.075781
Q8TDQ1	290	32334.730900	5.452303	-0.185517	0.072414	37.616207
Q8TDQ7	276	31084.316500	6.450339	-0.196739	0.108696	32.443116
Q8TDR0	691	78630.857400	7.953481	-1.255427	0.020260	51.310854
Q8TDR2	534	58050.676900	9.777549	-0.471723	0.058052	60.314064
Q8TDR4	215	23862.748000	9.706505	-0.960000	0.023256	68.326047
Q8TDS4	363	41849.066900	9.336714	0.361983	0.132231	38.893939
Q8TDS5	384	41425.773400	9.661055	0.448437	0.098958	42.028906
Q8TDT2	470	50961.764000	4.592557	0.144468	0.091489	60.273638
Q8TDU6	330	35247.919800	9.623728	0.436061	0.084848	44.819697
Q8TDV0	419	46636.654000	6.133121	0.178759	0.112172	46.723174
Q8TDW0	803	92448.469200	7.535850	-0.104857	0.095890	39.169626
Q8TDW5	730	81521.940300	8.959703	-0.660411	0.069863	51.395068
Q8TDW7	4557	501972.134900	4.717773	-0.218631	0.082510	38.385168
Q8TDX5	336	38034.859600	6.522354	-0.196726	0.101190	26.490804
Q8TDX6	532	61293.664700	8.632591	-0.436278	0.101504	43.146447
Q8TDX7	302	34550.581800	8.494757	-0.360265	0.096026	59.307649
Q8TDX9	2849	315431.336700	6.643705	-0.136855	0.090558	45.801267
Q8TDY2	1594	183088.830800	5.295371	-0.549875	0.048306	54.044611
Q8TDY4	903	99154.285000	5.982213	-0.528571	0.059801	51.721041
Q8TDZ2	1067	117873.367900	5.996707	-0.393908	0.068416	53.707704
Q8TE02	300	33197.036200	4.816843	-0.300667	0.063333	57.158367
Q8TE04	598	64338.651200	7.510045	-0.343980	0.070234	43.767726
Q8TE12	382	42746.905200	7.029358	-0.580628	0.078534	42.615209
Q8TE23	839	95182.368600	6.078782	0.204529	0.119190	43.010048
Q8TE49	926	100675.658900	8.678621	-0.636609	0.057235	53.713618
Q8TE54	656	72212.093900	8.165969	0.433537	0.097561	33.235854
Q8TE56	1095	121125.769100	8.468196	-0.472603	0.065753	46.868785
Q8TE57	1224	136202.155600	8.991809	-0.501062	0.083333	55.143562
Q8TE58	950	103285.693100	8.938300	-0.341684	0.075789	42.261726
Q8TE59	1213	134762.276400	7.880374	-0.511871	0.069250	50.157560
Q8TE60	1221	135165.789300	8.911352	-0.448567	0.091728	52.013137
Q8TE67	593	66860.267800	8.085319	-0.664755	0.057336	66.622260
Q8TE68	723	80250.084400	5.759234	-0.673859	0.053942	68.173029
Q8TE73	4624	529014.842400	5.792541	-0.271324	0.088235	42.295082
Q8TE76	937	106346.712800	7.224600	-0.622199	0.081110	50.128068
Q8TE77	659	72994.674300	5.188172	-0.581487	0.054628	69.616252
Q8TE85	626	70343.765700	6.402367	-0.610863	0.087859	54.557364
Q8TE99	480	55239.252400	9.165164	-0.341458	0.102083	43.238333
Q8TEA1	469	51769.629600	8.184471	-0.129424	0.066098	43.845842
Q8TEA7	893	100678.072300	6.119763	-0.106047	0.090705	39.762273
Q8TEA8	209	23423.280900	8.353249	-0.737799	0.052632	42.619665
Q8TEB1	546	61668.878800	5.966980	-0.639927	0.095238	53.730220
Q8TEB7	428	46520.240200	5.918838	-0.146262	0.070093	42.323621
Q8TEB9	315	35822.550300	8.465360	-0.138095	0.139683	61.233016
Q8TEC5	729	79318.788400	9.960382	-0.404252	0.053498	57.435405
Q8TED0	518	58414.491800	9.183795	-0.285135	0.086873	38.152896
Q8TED1	209	23880.724300	9.407565	-0.136364	0.119617	32.739282
Q8TED4	501	54435.860300	6.360761	0.475050	0.117764	28.433553
Q8TED9	768	86430.717400	6.376960	-0.709635	0.057292	63.373958
Q8TEH3	1009	110575.899000	6.511952	-0.372646	0.070367	60.183072
Q8TEJ3	882	92775.168500	9.086577	-0.349433	0.040816	54.952948
Q8TEK3	1537	164854.109900	9.255162	-0.536565	0.048796	56.303325
Q8TEL6	797	90851.023500	7.540113	-0.138770	0.080301	45.587327
Q8TEM1	1887	205108.688400	6.332796	0.061738	0.071542	42.206412
Q8TEP8	2537	279107.735900	5.308500	-0.448601	0.061884	49.271159
Q8TEQ6	1508	168587.428600	6.171885	-0.399138	0.077586	45.079582
Q8TEQ8	1089	118697.417400	8.384516	0.363820	0.098255	43.655491
Q8TER0	1413	152202.368900	6.592721	-0.370913	0.075725	44.221168
Q8TER5	1519	164655.645800	5.802204	-0.440355	0.046083	60.859651
Q8TES7	1133	125444.892400	6.618810	-0.890733	0.028244	60.436540
Q8TEU7	1601	179420.791300	5.979598	-0.528420	0.059338	51.460962
Q8TEU8	576	63940.512900	5.846993	-0.316667	0.072917	60.429514
Q8TEV9	937	105020.948800	5.361815	-0.440342	0.086446	48.630747
Q8TEW0	1356	151421.337800	7.414271	-0.940782	0.056047	53.556940
Q8TEW6	326	37027.731900	8.367948	-0.512883	0.088957	49.222699
Q8TEW8	1205	132492.858600	8.541368	-0.786141	0.053112	50.938755
Q8TEX9	1081	118713.979000	4.881469	0.069565	0.049954	56.553848
Q8TEY5	395	43431.815300	5.279569	-0.422532	0.043038	69.379241
Q8TEY7	942	106725.672100	5.687901	-0.488854	0.081741	56.594512
Q8TEZ7	354	40463.720200	8.689323	0.295198	0.155367	52.256271
Q8TF01	805	92575.699800	10.021433	-1.656273	0.045963	90.110683
Q8TF05	950	107002.846400	4.636038	-0.283895	0.065263	54.602000
Q8TF09	96	10854.501000	6.906586	-0.234375	0.031250	33.108333
Q8TF17	1288	144774.943900	5.948792	-0.148214	0.088509	49.639852
Q8TF30	809	90923.357900	6.674796	-0.677256	0.049444	59.181965
Q8TF40	1166	130553.927800	5.325211	-0.457890	0.069468	55.813208
Q8TF42	649	72695.119400	6.477963	-0.274422	0.093991	45.372573
Q8TF46	1054	120786.055900	6.093276	-0.448767	0.079696	46.720882
Q8TF47	636	73030.417700	8.366272	-1.033805	0.081761	45.153160
Q8TF50	670	73621.102300	6.014554	-0.602836	0.050746	69.255522
Q8TF62	1192	135866.551500	6.557367	-0.055537	0.113255	35.347416
Q8TF63	244	26703.549800	9.968891	-0.644672	0.065574	67.516803
Q8TF65	315	34354.024500	6.072814	-0.249524	0.069841	47.440635
Q8TF66	581	64365.452900	6.237591	0.023408	0.063683	56.526506
Q8TF71	515	55491.981500	7.867931	0.539223	0.114563	37.736544
Q8TF72	1996	216854.905900	7.869414	-0.801653	0.049599	62.101303
Q8TF74	440	46287.964900	10.925731	-1.005682	0.031818	83.537045
Q8TF76	798	88494.479000	9.318857	-0.556642	0.066416	50.158897
Q8WTP8	325	36349.996900	9.399378	-0.674462	0.055385	55.082769
Q8WTQ1	72	8525.982500	9.413947	-0.380556	0.083333	48.001389
Q8WTQ7	553	62210.830000	6.180126	-0.336347	0.094033	46.268029
Q8WTR2	217	24194.203000	6.112886	-0.252995	0.082949	51.840553
Q8WTR4	605	68585.276000	7.640888	0.018512	0.109091	48.210083
Q8WTR7	871	100181.308300	8.626917	-0.926866	0.084960	45.293238
Q8WTS1	349	39095.242000	6.166201	-0.255587	0.103152	51.425788
Q8WTS6	366	40720.346800	4.502069	-0.523224	0.117486	28.229536
Q8WTT0	213	25037.267800	6.585843	-0.461972	0.126761	54.191549
Q8WTT2	800	92546.647400	9.216416	-0.535125	0.061250	53.251525
Q8WTU0	396	44123.980400	5.511131	-0.331061	0.040404	53.112121
Q8WTV0	552	60877.203600	8.552134	0.124638	0.106884	39.410018
Q8WTV1	239	27058.523000	10.256678	-0.948117	0.054393	70.189540
Q8WTW3	980	108977.004600	6.957684	-0.208469	0.060204	51.197061
Q8WTW4	380	43657.983000	6.096346	-0.213158	0.084211	52.082632
Q8WTX7	329	36274.936700	5.053123	0.080243	0.085106	52.541672
Q8WTX9	485	54817.668200	10.353252	-0.214227	0.090722	69.601876
Q8WU03	294	34276.840500	6.215367	-0.521769	0.112245	40.671463
Q8WU08	396	46368.648700	6.874869	-0.601263	0.095960	47.424495
Q8WU10	500	55792.234500	5.580134	-0.256000	0.088000	34.377400
Q8WU17	664	75992.661100	5.987726	0.370783	0.131024	48.819774
Q8WU20	508	57028.398200	5.646408	-0.880118	0.057087	56.004528
Q8WU39	189	20694.217500	5.374206	-0.352381	0.058201	43.824868
Q8WU58	562	59651.086800	9.346836	-0.399288	0.044484	52.099822
Q8WU66	669	74923.374800	6.008473	0.000897	0.121076	35.743647
Q8WU67	409	46008.342300	6.697873	-0.037653	0.114914	40.892934
Q8WU68	220	25743.381100	6.697134	-0.853182	0.109091	58.750045
Q8WU79	429	46785.477500	9.007603	-0.450350	0.067599	58.347576
Q8WU90	426	48601.909900	5.224038	-1.056103	0.061033	34.393897
Q8WUA4	911	100678.380200	6.943190	-0.459276	0.079034	57.911965
Q8WUA7	517	59120.217800	5.630834	-0.475629	0.090909	61.260735
Q8WUA8	353	37806.887000	6.379915	0.080737	0.048159	44.515864
Q8WUB8	498	56050.274700	6.226280	-0.947992	0.070281	58.687952
Q8WUD1	216	24214.086700	7.690509	-0.367593	0.087963	46.812500
Q8WUD6	406	45096.469900	6.445223	0.565517	0.128079	40.741158
Q8WUE5	264	29051.654200	5.258425	-0.057955	0.083333	39.528826
Q8WUF5	828	89089.981900	6.371617	-0.655072	0.064010	72.870048
Q8WUF8	416	47971.822000	5.754175	-0.594952	0.088942	41.808918
Q8WUG5	649	68617.849300	5.869388	0.357781	0.073960	42.366441
Q8WUH2	860	97156.698500	6.102882	-0.116163	0.086047	47.155000
Q8WUI4	952	102925.978500	7.242845	-0.375210	0.044118	58.824380
Q8WUJ0	223	25492.121000	5.886780	-0.197309	0.103139	49.565022
Q8WUJ3	1361	152995.958800	7.984297	-0.384791	0.107274	32.964298
Q8WUK0	201	22843.289700	9.796181	-0.160697	0.084577	42.381144
Q8WUM0	1156	128977.484500	4.975026	-0.235813	0.080450	47.067223
Q8WUM4	868	96021.995900	6.128573	-0.467857	0.074885	51.517638
Q8WUM9	679	73698.835900	6.650924	0.281296	0.088365	38.289705
Q8WUP2	373	40669.390000	5.712683	-0.359517	0.058981	66.052601
Q8WUQ7	758	88700.672200	9.166002	-1.228100	0.081794	80.773232
Q8WUU4	475	50809.805900	9.127579	-0.679789	0.050526	64.010947
Q8WUU5	269	28690.141100	9.468101	-0.491450	0.085502	57.249851
Q8WUU8	243	26286.368900	4.195536	0.002881	0.106996	47.913169
Q8WUW1	75	8744.817000	5.350220	-0.546667	0.066667	65.817333
Q8WUX1	472	51456.873500	8.534019	0.748517	0.108051	44.023559
Q8WUX9	453	50910.306300	5.262290	-0.476380	0.055188	52.875740
Q8WUY3	3088	340631.131300	4.339623	-0.758323	0.062500	60.786464
Q8WV16	495	55692.902800	9.383389	-0.410303	0.082828	54.111333
Q8WV19	159	17804.237600	8.975111	0.801258	0.138365	33.215786
Q8WV22	266	30855.103700	7.131782	-0.517293	0.071429	50.901128
Q8WV24	401	45015.705500	9.937173	-1.036908	0.042394	82.876309
Q8WV28	456	50465.754800	8.180732	-0.941667	0.061404	71.887061
Q8WV37	535	61707.573700	9.256129	-0.818692	0.087850	36.225065
Q8WV41	574	65263.771500	6.301250	-0.587631	0.102787	52.278589
Q8WV44	630	71669.188200	4.985826	-0.748095	0.065079	68.862238
Q8WV74	236	25369.946400	8.743799	-0.073305	0.055085	49.578814
Q8WV92	249	29314.075800	8.119229	-0.702410	0.092369	59.371888
Q8WV93	481	54844.414100	6.869868	-0.315177	0.095634	46.093597
Q8WV99	257	28022.313700	6.495924	-0.565370	0.035019	66.488716
Q8WVB3	486	53789.077000	5.608838	-0.063580	0.076132	54.385823
Q8WVB6	975	107381.677700	6.775742	-0.407077	0.054359	59.782574
Q8WVC0	666	75403.215500	4.376796	-1.631982	0.034535	58.830781
Q8WVD3	245	28192.313700	6.495355	-0.629796	0.093878	48.230286
Q8WVD5	230	25534.652200	5.067787	-0.309130	0.056522	45.126522
Q8WVE7	144	15249.928800	9.299452	0.772917	0.097222	29.088194
Q8WVF1	389	44585.798600	5.639360	-0.383033	0.082262	40.123136
Q8WVJ2	157	17675.667600	4.989065	-0.555414	0.095541	40.000637
Q8WVJ9	160	18124.197600	9.514969	-0.836250	0.075000	74.720000
Q8WVK2	155	18859.961200	11.616123	-2.000645	0.045161	143.438065
Q8WVK7	121	14188.211000	6.746527	-0.719835	0.074380	27.634711
Q8WVM0	346	39542.466600	9.345998	-0.314740	0.078035	40.112139
Q8WVM7	1258	144425.686300	5.403763	-0.494197	0.073927	49.463990
Q8WVM8	642	72379.004500	5.890418	-0.293614	0.080997	34.675545
Q8WVN6	248	27038.691400	7.002246	0.021371	0.092742	49.716129
Q8WVN8	375	42817.767300	4.868112	-0.547467	0.080000	55.195733
Q8WVP5	186	20827.042100	9.569252	-0.107527	0.059140	35.937634
Q8WVP7	490	55097.209200	5.682615	0.508163	0.108163	40.984980
Q8WVQ1	401	44839.022300	5.715297	-0.339401	0.107232	31.530923
Q8WVR3	580	62596.199700	9.125194	-0.172414	0.065517	57.231379
Q8WVS4	1066	122569.289700	6.883168	-0.992120	0.062852	52.145779
Q8WVT3	735	79374.199000	4.810193	-0.375782	0.068027	56.872245
Q8WVV4	589	68064.297600	5.885530	-0.872666	0.064516	58.232598
Q8WVV5	523	59069.570300	5.728313	-0.012620	0.093690	51.781855
Q8WVV9	542	60082.448000	7.834214	-0.389852	0.086716	47.766421
Q8WVX3	66	7603.544200	5.074665	-0.100000	0.166667	49.989394
Q8WVX9	515	59356.021900	9.248006	-0.153010	0.110680	41.569515
Q8WVY7	318	36804.205000	6.065766	-0.444969	0.084906	25.018899
Q8WVZ1	309	34351.897700	8.542399	0.354693	0.122977	35.670550
Q8WVZ7	376	42293.385600	7.220223	-0.020213	0.082447	49.316516
Q8WVZ9	684	77162.517500	5.350675	-0.275146	0.099415	54.603830
Q8WW01	171	18641.013300	4.461372	-0.146199	0.070175	50.726901
Q8WW12	178	18924.653300	6.860944	-1.075843	0.033708	54.964607
Q8WW22	397	44797.213300	7.517946	-0.590680	0.055416	35.085390
Q8WW24	435	50648.355300	6.014839	-0.780920	0.052874	48.615862
Q8WW34	195	21841.437600	8.498110	0.283077	0.097436	37.196923
Q8WW35	142	16122.116700	4.824687	-0.250704	0.119718	44.444437
Q8WW38	1151	128157.504300	6.033993	-0.686360	0.063423	65.361086
Q8WW43	257	28459.598400	9.206875	0.881323	0.159533	25.108171
Q8WWA0	313	34961.274600	5.655446	-0.516933	0.150160	37.410895
Q8WWB3	177	20892.693500	4.639847	-0.656497	0.039548	53.902260
Q8WWB5	315	35956.412400	5.958511	-0.321270	0.050794	45.636508
Q8WWB7	406	43863.639300	6.099983	0.073892	0.098522	43.450246
Q8WWC4	291	32544.274600	9.313054	-0.056014	0.103093	44.023711
Q8WWF3	244	28166.997100	7.637535	-1.015984	0.090164	69.940164
Q8WWF5	429	46957.713600	8.335585	-0.062704	0.058275	63.543124
Q8WWG9	221	23805.595400	4.678952	-0.222624	0.049774	69.143077
Q8WWH4	475	53457.617200	5.602131	-0.299789	0.058947	41.978316
Q8WWH5	349	37252.352600	8.440862	-0.194556	0.045845	43.371948
Q8WWI1	1683	192693.370000	8.344675	-0.904278	0.076649	68.427582
Q8WWI5	657	73301.322400	8.934625	0.545510	0.112633	37.343851
Q8WWK9	683	76985.795600	9.451468	-0.820791	0.036603	51.978184
Q8WWL2	714	79669.902900	7.753714	-0.529832	0.057423	60.433473
Q8WWL7	1395	157914.310400	6.284312	-0.503584	0.060215	59.291477
Q8WWM7	1075	113372.211000	8.700347	-0.731907	0.048372	65.744837
Q8WWM9	190	21404.363700	6.319041	-0.260526	0.084211	45.749474
Q8WWN8	1544	169842.242000	6.687699	-0.399093	0.068005	56.800842
Q8WWN9	437	48992.393800	7.165317	-0.776201	0.068650	54.575995
Q8WWP7	306	34368.697300	9.109141	-0.381046	0.075163	52.692484
Q8WWQ0	1821	206686.675600	9.016500	-0.704668	0.072488	55.691829
Q8WWQ2	592	66595.411900	9.953161	-0.241216	0.082770	33.645963
Q8WWQ8	2551	276985.615300	5.998526	-0.268561	0.072129	39.443015
Q8WWR8	484	51571.747600	7.967986	-0.241322	0.078512	52.170269
Q8WWT9	602	66840.335000	8.581209	0.507973	0.116279	38.616944
Q8WWU5	503	56139.944100	5.075858	-0.216103	0.053678	56.967396
Q8WWV3	396	43589.143400	9.224346	-0.013131	0.088384	32.556818
Q8WWV6	532	57143.073300	9.371785	-0.393233	0.056391	54.957143
Q8WWW0	418	47089.581500	9.306930	-0.619378	0.057416	66.276100
Q8WWX8	675	74035.452100	6.333705	0.536296	0.106667	38.555111
Q8WWX9	145	16184.559800	5.385006	-0.108966	0.068966	47.264966
Q8WWY3	499	55455.405600	5.632767	-0.487575	0.056112	58.461723
Q8WWY6	194	21615.397500	8.520093	-0.580928	0.041237	53.511856
Q8WWY8	451	50858.776100	7.146446	-0.206652	0.104213	41.128204
Q8WWZ1	152	16943.116300	4.943196	-0.244737	0.111842	62.925066
Q8WWZ3	215	24801.650000	5.228528	-0.907442	0.060465	58.172558
Q8WWZ4	1543	175787.801500	6.222642	0.080039	0.109527	36.274407
Q8WWZ7	1642	186505.520500	6.511157	0.153898	0.115713	39.484848
Q8WWZ8	545	60021.267100	5.343513	-0.234312	0.078899	45.326257
Q8WX92	580	65696.611300	5.769465	-0.115862	0.074138	54.395862
Q8WX93	1383	150562.093500	6.669624	-0.628706	0.059291	66.524881
Q8WX94	980	111806.173100	5.865807	-0.204388	0.079592	43.448194
Q8WXA3	606	70009.436200	5.608212	-0.622772	0.042904	55.729059
Q8WXA8	447	50219.011400	5.585136	0.219687	0.111857	42.898054
Q8WXA9	508	59379.593100	10.391546	-1.802559	0.021654	73.013386
