isoform_record_id	canonical_uniprot_id	isoform_uniprot_id	boundary_class	boundary_reason	mapping_scope	relation_type	event_types	named_isoforms_declared	isoform_name_token	isoform_synonyms	isoid_raw	sequence_status_raw	sequence_status_class	is_displayed_sequence	isoform_block_raw	source	source_version	fetch_date
Q8TAG9|Q8TAG9-2	Q8TAG9	Q8TAG9-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q8TAG9-2	VSP_047160	variant_vsp	FALSE	Name=2; IsoId=Q8TAG9-2; Sequence=VSP_047160;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAI7|Q8TAI7-1	Q8TAI7	Q8TAI7-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q8TAI7-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAI7-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAI7|Q8TAI7-2	Q8TAI7	Q8TAI7-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q8TAI7-2	VSP_040851, VSP_040852	variant_vsp	FALSE	Name=2; IsoId=Q8TAI7-2; Sequence=VSP_040851, VSP_040852;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAM2|Q8TAM2-1	Q8TAM2	Q8TAM2-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	5	1		Q8TAM2-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAM2-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAM2|Q8TAM2-2	Q8TAM2	Q8TAM2-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	2		Q8TAM2-2	VSP_007821	variant_vsp	FALSE	Name=2; IsoId=Q8TAM2-2; Sequence=VSP_007821;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAM2|Q8TAM2-3	Q8TAM2	Q8TAM2-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	3		Q8TAM2-3	VSP_007822, VSP_007823	variant_vsp	FALSE	Name=3; IsoId=Q8TAM2-3; Sequence=VSP_007822, VSP_007823;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAM2|Q8TAM2-4	Q8TAM2	Q8TAM2-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	4		Q8TAM2-4	VSP_007823	variant_vsp	FALSE	Name=4; IsoId=Q8TAM2-4; Sequence=VSP_007823;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAM2|Q8TAM2-6	Q8TAM2	Q8TAM2-6	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	5		Q8TAM2-6	VSP_041151, VSP_041152	variant_vsp	FALSE	Name=5; IsoId=Q8TAM2-6; Sequence=VSP_041151, VSP_041152;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAM6|Q8TAM6-1	Q8TAM6	Q8TAM6-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q8TAM6-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAM6-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAM6|Q8TAM6-2	Q8TAM6	Q8TAM6-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q8TAM6-2	VSP_036982	variant_vsp	FALSE	Name=2; IsoId=Q8TAM6-2; Sequence=VSP_036982;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAP4|Q8TAP4-1	Q8TAP4	Q8TAP4-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	4	1		Q8TAP4-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAP4-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAP4|Q8TAP4-2	Q8TAP4	Q8TAP4-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	2		Q8TAP4-2	VSP_045313	variant_vsp	FALSE	Name=2; IsoId=Q8TAP4-2; Sequence=VSP_045313;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAP4|Q8TAP4-3	Q8TAP4	Q8TAP4-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	3		Q8TAP4-3	VSP_045312	variant_vsp	FALSE	Name=3; IsoId=Q8TAP4-3; Sequence=VSP_045312;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAP4|Q8TAP4-4	Q8TAP4	Q8TAP4-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	4		Q8TAP4-4	VSP_047379	variant_vsp	FALSE	Name=4; IsoId=Q8TAP4-4; Sequence=VSP_047379;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAP6|Q8TAP6-1	Q8TAP6	Q8TAP6-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		Q8TAP6-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAP6-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAP6|Q8TAP6-2	Q8TAP6	Q8TAP6-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		Q8TAP6-2	VSP_037611	variant_vsp	FALSE	Name=2; IsoId=Q8TAP6-2; Sequence=VSP_037611;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAP6|Q8TAP6-3	Q8TAP6	Q8TAP6-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q8TAP6-3	VSP_037610, VSP_037612, VSP_037613	variant_vsp	FALSE	Name=3; IsoId=Q8TAP6-3; Sequence=VSP_037610, VSP_037612, VSP_037613;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAQ2|Q8TAQ2-1	Q8TAQ2	Q8TAQ2-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1	SMARCC2a	Q8TAQ2-1	Displayed	displayed	TRUE	Name=1; Synonyms=SMARCC2a; IsoId=Q8TAQ2-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAQ2|Q8TAQ2-2	Q8TAQ2	Q8TAQ2-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2	SMARCC2b	Q8TAQ2-2	VSP_012490, VSP_012491	variant_vsp	FALSE	Name=2; Synonyms=SMARCC2b; IsoId=Q8TAQ2-2; Sequence=VSP_012490, VSP_012491;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAQ2|Q8TAQ2-3	Q8TAQ2	Q8TAQ2-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q8TAQ2-3	VSP_012490, VSP_044647	variant_vsp	FALSE	Name=3; IsoId=Q8TAQ2-3; Sequence=VSP_012490, VSP_044647;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAQ5|Q8TAQ5-1	Q8TAQ5	Q8TAQ5-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q8TAQ5-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAQ5-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAQ5|Q8TAQ5-2	Q8TAQ5	Q8TAQ5-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q8TAQ5-2	VSP_055951, VSP_055952	variant_vsp	FALSE	Name=2; IsoId=Q8TAQ5-2; Sequence=VSP_055951, VSP_055952;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAQ9|Q8TAQ9-1	Q8TAQ9	Q8TAQ9-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		Q8TAQ9-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAQ9-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAQ9|Q8TAQ9-2	Q8TAQ9	Q8TAQ9-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		Q8TAQ9-2	VSP_029748, VSP_029749	variant_vsp	FALSE	Name=2; IsoId=Q8TAQ9-2; Sequence=VSP_029748, VSP_029749;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAQ9|Q8TAQ9-3	Q8TAQ9	Q8TAQ9-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q8TAQ9-3	VSP_055624	variant_vsp	FALSE	Name=3; IsoId=Q8TAQ9-3; Sequence=VSP_055624;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAS1|Q8TAS1-1	Q8TAS1	Q8TAS1-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		Q8TAS1-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAS1-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAS1|Q8TAS1-2	Q8TAS1	Q8TAS1-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		Q8TAS1-2	VSP_004908, VSP_004909	variant_vsp	FALSE	Name=2; IsoId=Q8TAS1-2; Sequence=VSP_004908, VSP_004909;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAS1|Q8TAS1-3	Q8TAS1	Q8TAS1-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q8TAS1-3	VSP_046145	variant_vsp	FALSE	Name=3; IsoId=Q8TAS1-3; Sequence=VSP_046145;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAT6|Q8TAT6-1	Q8TAT6	Q8TAT6-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q8TAT6-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAT6-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAT6|Q8TAT6-2	Q8TAT6	Q8TAT6-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q8TAT6-2	VSP_009789	variant_vsp	FALSE	Name=2; IsoId=Q8TAT6-2; Sequence=VSP_009789;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAU3|Q8TAU3-1	Q8TAU3	Q8TAU3-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q8TAU3-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAU3-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAU3|Q8TAU3-2	Q8TAU3	Q8TAU3-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q8TAU3-2	VSP_055950	variant_vsp	FALSE	Name=2; IsoId=Q8TAU3-2; Sequence=VSP_055950;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAV0|Q8TAV0-1	Q8TAV0	Q8TAV0-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	5	1		Q8TAV0-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAV0-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAV0|Q8TAV0-2	Q8TAV0	Q8TAV0-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	2		Q8TAV0-2	VSP_019772	variant_vsp	FALSE	Name=2; IsoId=Q8TAV0-2; Sequence=VSP_019772;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAV0|Q8TAV0-3	Q8TAV0	Q8TAV0-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	3		Q8TAV0-3	VSP_019771	variant_vsp	FALSE	Name=3; IsoId=Q8TAV0-3; Sequence=VSP_019771;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAV0|Q8TAV0-4	Q8TAV0	Q8TAV0-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	4		Q8TAV0-4	VSP_019771, VSP_019772	variant_vsp	FALSE	Name=4; IsoId=Q8TAV0-4; Sequence=VSP_019771, VSP_019772;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAV0|Q8TAV0-5	Q8TAV0	Q8TAV0-5	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	5		Q8TAV0-5	VSP_043250, VSP_019772	variant_vsp	FALSE	Name=5; IsoId=Q8TAV0-5; Sequence=VSP_043250, VSP_019772;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAV4|Q8TAV4-1	Q8TAV4	Q8TAV4-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q8TAV4-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAV4-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAV4|Q8TAV4-2	Q8TAV4	Q8TAV4-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q8TAV4-2	VSP_042937	variant_vsp	FALSE	Name=2; IsoId=Q8TAV4-2; Sequence=VSP_042937;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAX9|Q8TAX9-1	Q8TAX9	Q8TAX9-1	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	1 {ECO:0000303|PubMed:36991122}		Q8TAX9-1	VSP_061489, VSP_061490	variant_vsp	FALSE	Name=1 {ECO:0000303|PubMed:36991122}; IsoId=Q8TAX9-1; Sequence=VSP_061489, VSP_061490;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAX9|Q8TAX9-2	Q8TAX9	Q8TAX9-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	2 {ECO:0000303|PubMed:36991122, ECO:0000303|PubMed:36991125}	GSDMB2 {ECO:0000303|PubMed:36899106}	Q8TAX9-2	VSP_061487	variant_vsp	FALSE	Name=2 {ECO:0000303|PubMed:36991122, ECO:0000303|PubMed:36991125}; Synonyms=GSDMB2 {ECO:0000303|PubMed:36899106}; IsoId=Q8TAX9-2; Sequence=VSP_061487;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAX9|Q8TAX9-3	Q8TAX9	Q8TAX9-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	3 {ECO:0000303|PubMed:36991122}	GSDMB1 {ECO:0000303|PubMed:36899106}, Isoform 1 {ECO:0000303|PubMed:36991125}	Q8TAX9-3	VSP_061488	variant_vsp	FALSE	Name=3 {ECO:0000303|PubMed:36991122}; Synonyms=GSDMB1 {ECO:0000303|PubMed:36899106}, Isoform 1 {ECO:0000303|PubMed:36991125}; IsoId=Q8TAX9-3; Sequence=VSP_061488;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAX9|Q8TAX9-4	Q8TAX9	Q8TAX9-4	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	6	4 {ECO:0000303|PubMed:36991122}	GSDMB3 {ECO:0000303|PubMed:36899106}, Isoform 4 {ECO:0000303|PubMed:36991125}	Q8TAX9-4	Displayed	displayed	TRUE	Name=4 {ECO:0000303|PubMed:36991122}; Synonyms=GSDMB3 {ECO:0000303|PubMed:36899106}, Isoform 4 {ECO:0000303|PubMed:36991125}; IsoId=Q8TAX9-4; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAX9|Q8TAX9-5	Q8TAX9	Q8TAX9-5	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	5		Q8TAX9-5	VSP_061486	variant_vsp	FALSE	Name=5; IsoId=Q8TAX9-5; Sequence=VSP_061486;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAX9|Q8TAX9-6	Q8TAX9	Q8TAX9-6	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	6	6 {ECO:0000303|PubMed:36991122}	GSDMB4 {ECO:0000303|PubMed:36899106}, Isoform 4 {ECO:0000303|PubMed:36991125}	Q8TAX9-6	VSP_061490	variant_vsp	FALSE	Name=6 {ECO:0000303|PubMed:36991122}; Synonyms=GSDMB4 {ECO:0000303|PubMed:36899106}, Isoform 4 {ECO:0000303|PubMed:36991125}; IsoId=Q8TAX9-6; Sequence=VSP_061490;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAZ6|Q8TAZ6-1	Q8TAZ6	Q8TAZ6-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q8TAZ6-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TAZ6-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TAZ6|Q8TAZ6-2	Q8TAZ6	Q8TAZ6-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q8TAZ6-2	VSP_047061	variant_vsp	FALSE	Name=2; IsoId=Q8TAZ6-2; Sequence=VSP_047061;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TB03|Q8TB03-1	Q8TB03	Q8TB03-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		Q8TB03-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TB03-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TB03|Q8TB03-2	Q8TB03	Q8TB03-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		Q8TB03-2	VSP_014620	variant_vsp	FALSE	Name=2; IsoId=Q8TB03-2; Sequence=VSP_014620;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TB03|Q8TB03-3	Q8TB03	Q8TB03-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		Q8TB03-3	VSP_014621, VSP_014622	variant_vsp	FALSE	Name=3; IsoId=Q8TB03-3; Sequence=VSP_014621, VSP_014622;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TB05|Q8TB05-1	Q8TB05	Q8TB05-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q8TB05-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TB05-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TB05|Q8TB05-2	Q8TB05	Q8TB05-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		Q8TB05-2	VSP_018573	variant_vsp	FALSE	Name=2; IsoId=Q8TB05-2; Sequence=VSP_018573;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TB22|Q8TB22-1	Q8TB22	Q8TB22-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	4	1		Q8TB22-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TB22-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TB22|Q8TB22-2	Q8TB22	Q8TB22-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	2		Q8TB22-2	VSP_023290	variant_vsp	FALSE	Name=2; IsoId=Q8TB22-2; Sequence=VSP_023290;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TB22|Q8TB22-3	Q8TB22	Q8TB22-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	3		Q8TB22-3	VSP_023288	variant_vsp	FALSE	Name=3; IsoId=Q8TB22-3; Sequence=VSP_023288;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TB22|Q8TB22-4	Q8TB22	Q8TB22-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	4		Q8TB22-4	VSP_023289, VSP_023291, VSP_023292	variant_vsp	FALSE	Name=4; IsoId=Q8TB22-4; Sequence=VSP_023289, VSP_023291, VSP_023292;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TB24|Q8TB24-1	Q8TB24	Q8TB24-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		Q8TB24-1	Displayed	displayed	TRUE	Name=1; IsoId=Q8TB24-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
Q8TB24|Q8TB24-4	Q8TB24	Q8TB24-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	4		Q8TB24-4	VSP_007587, VSP_007588	variant_vsp	FALSE	Name=4; IsoId=Q8TB24-4; Sequence=VSP_007587, VSP_007588;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
